"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"MSRDT_DE","MSRSTE_NM","NO2","O3","CO","SO2","PM10","PM25"
"20151004","영등포","0.048","0.015","0.4","0.007","30","12"
"20151004","영등포구","0.024","0.019","0.3","0.005","29","12"
"20151004","용산구","0.029","0.019","0.3","0.004","23","14"
"20151004","은평구","0.029","0.018","0.4","0.006","30","12"
"20151004","종로","0.034","0.021","0.2","0.004","28","14"
"20151004","종로구","0.024","0.024","0.3","0.006","27","13"
"20151004","중구","0.033","0.024","0.3","0.005","25","11"
"20151004","중랑구","0.022","0.026","0.3","0.005","26","10"
"20151004","청계천","0.023","0.022","0.3","0.008","27","8"
"20151004","청량리","0.037","0.017","0.6","0.005","28","15"
"20151004","태릉","0.038","0.014","0.7","0.004","33","13"
"20151003","강남구","0.021","0.033","0.3","0.005","38","14"
"20151003","강동구","0.021","0.024","0.4","0.004","40","15"
"20151003","강변북로","0.045","0.018","0.5","0.005","43","15"
"20151003","강북구","0.016","0.048","0.4","0.004","47","21"
"20151003","강서구","0.015","0.038","0.3","0.006","47","18"
"20151003","공항로","0.022","0.031","0.4","0.004","55","21"
"20151003","관악구","0.018","0.033","0.4","0.004","46","21"
"20151003","광진구","0.023","0.034","0.3","0.004","38","14"
"20151003","구로구","0.016","0.038","0.4","0.006","43","22"
"20151003","금천구","0.02","0.035","0.4","0.004","39","18"
"20151003","길동","0.037","0.025","0.6","0.004","37","15"
"20151003","내부순환","0.022","0.04","0.3","0.007","46","18"
"20151003","노원구","0.016","0.04","0.3","0.006","38","10"
"20151003","도봉구","0.013","0.043","0.4","0.005","41","15"
"20151003","동대문구","0.021","0.042","0.4","0.005","45","17"
"20151003","동작구","0.017","0.047","0.3","0.005","38","19"
"20151003","동작대로","0.055","0.026","0.5","0.008","58","25"
"20151003","마포구","0.022","0.04","0.4","0.005","35","22"
"20151003","서대문구","0.019","0.037","0.5","0.005","43","16"
"20151003","서울역","0.04","0.031","0.5","0.005","47","19"
"20151003","서초구","0.016","0.033","0.3","0.005","55","22"
"20151003","성동구","0.029","0.032","0.3","0.004","43","15"
"20151003","성북구","0.014","0.046","0.3","0.004","40","15"
"20151003","송파구","0.021","0.037","0.4","0.005","36","14"
"20151003","신사동","0.045","0.038","0.8","0.004","44","16"
"20151003","신촌","0.058","0.023","0.7","0.006","60","19"
"20151003","양재대로","0.067","0.043","0.5","0.008","46","20"
"20151003","양천구","0.017","0.038","0.4","0.004","49","19"
"20151003","영등포","0.051","0.022","0.5","0.007","43","19"
"20151003","영등포구","0.017","0.036","0.3","0.005","46","17"
"20151003","용산구","0.026","0.03","0.3","0.005","39","20"
"20151003","은평구","0.024","0.033","0.4","0.006","47","17"
"20151003","종로","0.038","0.029","0.3","0.005","45","19"
"20151003","종로구","0.02","0.036","0.4","0.006","42","20"
"20151003","중구","0.025","0.04","0.4","0.005","40","17"
"20151003","중랑구","0.02","0.035","0.4","0.005","38","15"
"20151003","청계천","0.019","0.037","0.4","0.009","44","11"
"20151003","청량리","0.038","0.023","0.6","0.004","38","19"
"20151003","태릉","0.036","0.025","0.6","0.004","40","15"
"20151002","강남구","0.021","0.025","0.3","0.005","33","9"
"20151002","강동구","0.021","0.017","0.4","0.004","31","9"
"20151002","강변북로","0.038","0.014","0.4","0.004","33","10"
"20151002","강북구","0.019","0.03","0.4","0.003","30","13"
"20151002","강서구","0.018","0.027","0.3","0.005","35","11"
"20151002","공항로","0.027","0.019","0.5","0.004","45","16"
"20151002","관악구","0.02","0.022","0.4","0.003","34","14"
"20151002","광진구","0.023","0.024","0.3","0.004","30","10"
"20151002","구로구","0.017","0.026","0.4","0.006","32","10"
"20151002","금천구","0.022","0.022","0.4","0.004","26","10"
"20151002","길동","0.033","0.018","0.6","0.004","28","13"
"20151002","내부순환","0.023","0.028","0.3","0.006","35","11"
"20151002","노원구","0.022","0.026","0.3","0.006","26","8"
"20151002","도봉구","0.019","0.026","0.3","0.004","26","8"
"20151002","동대문구","0.023","0.028","0.4","0.005","30","11"
"20151002","동작구","0.019","0.031","0.3","0.005","25","11"
"20151002","동작대로","0.05","0.017","0.5","0.008","54","19"
"20151002","마포구","0.024","0.026","0.3","0.004","23","13"
"20151002","서대문구","0.021","0.025","0.5","0.004","30","9"
"20151002","서울역","0.048","0.015","0.5","0.005","39","14"
"20151002","서초구","0.018","0.023","0.3","0.004","32","9"
"20151002","성동구","0.029","0.02","0.3","0.005","29","8"
"20151002","성북구","0.018","0.027","0.3","0.005","28","9"
"20151002","송파구","0.021","0.024","0.3","0.005","28","9"
"20151002","신사동","0.047","0.025","0.8","0.004","37","10"
"20151002","신촌","0.069","0.017","0.9","0.006","50","12"
"20151002","양재대로","0.072","0.057","0.5","0.007","35","12"
"20151002","양천구","0.019","0.026","0.3","0.003","33","10"
"20151002","영등포","0.059","0.011","0.5","0.007","34","12"
"20151002","영등포구","0.017","0.024","0.3","0.005","33","9"
"20151002","용산구","0.026","0.019","0.3","0.004","25","12"
"20151002","은평구","0.023","0.021","0.3","0.006","30","9"
"20151002","종로","0.043","0.013","0.4","0.005","36","13"
"20151002","종로구","0.032","0.025","0.4","0.006","30","12"
"20151002","중구","0.03","0.023","0.4","0.005","28","9"
"20151002","중랑구","0.027","0.021","0.4","0.005","30","9"
"20151002","청계천","0.025","0.019","0.5","0.009","31","7"
"20151002","청량리","0.037","0.016","0.6","0.004","28","14"
"20151002","태릉","0.03","0.016","0.6","0.004","32","12"
